Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8957,ca-2017-105620,2017-12-25,2017-12-28,first class,jh-15430,jennifer halladay,consumer,united states,hialeah,florida,33012,south,fur-fu-10004963,furniture,furnishings,"eldon 400 class desk accessories, black carbon",21.0,3,0.2,5.775
8958,ca-2017-105620,2017-12-25,2017-12-28,first class,jh-15430,jennifer halladay,consumer,united states,hialeah,florida,33012,south,tec-ma-10004626,technology,machines,lexmark 20r1285 x6650 wireless all-in-one printer,120.0,2,0.5,-7.2
8959,ca-2017-150266,2017-11-25,2017-11-30,standard class,ro-19780,rose o'brian,consumer,united states,houston,texas,77070,central,tec-ph-10003437,technology,phones,blue parrot b250xt professional grade wireless bluetooth headset with,299.96,5,0.2,37.495
8960,ca-2017-150266,2017-11-25,2017-11-30,standard class,ro-19780,rose o'brian,consumer,united states,houston,texas,77070,central,off-ap-10002867,office supplies,appliances,fellowes command center 5-outlet power strip,67.84,5,0.8,-179.776
8961,ca-2017-150266,2017-11-25,2017-11-30,standard class,ro-19780,rose o'brian,consumer,united states,houston,texas,77070,central,fur-ch-10002126,furniture,chairs,hon deluxe fabric upholstered stacking chairs,853.93,5,0.3,-24.398
8962,ca-2017-150266,2017-11-25,2017-11-30,standard class,ro-19780,rose o'brian,consumer,united states,houston,texas,77070,central,off-ar-10001761,office supplies,art,avery hi-liter smear-safe highlighters,18.688,4,0.2,3.7376
8963,ca-2016-157280,2016-11-05,2016-11-07,first class,lw-17125,liz willingham,consumer,united states,virginia beach,virginia,23464,south,fur-fu-10004665,furniture,furnishings,"3m polarizing task lamp with clamp arm, light gray",273.96,2,0.0,71.2296
8964,ca-2016-157280,2016-11-05,2016-11-07,first class,lw-17125,liz willingham,consumer,united states,virginia beach,virginia,23464,south,tec-ac-10000057,technology,accessories,microsoft natural ergonomic keyboard 4000,89.97,3,0.0,18.8937
8965,ca-2016-157280,2016-11-05,2016-11-07,first class,lw-17125,liz willingham,consumer,united states,virginia beach,virginia,23464,south,fur-fu-10003806,furniture,furnishings,"tenex chairmat w/ average lip, 45"" x 53""",756.8,5,0.0,75.68
8966,ca-2017-106691,2017-11-06,2017-11-12,standard class,cc-12370,christopher conant,consumer,united states,houston,texas,77070,central,off-bi-10000145,office supplies,binders,zipper ring binder pockets,1.248,2,0.8,-1.9344
8967,ca-2016-134180,2016-11-03,2016-11-07,standard class,jp-16135,julie prescott,home office,united states,philadelphia,pennsylvania,19120,east,tec-ac-10000892,technology,accessories,netgear n750 dual band wi-fi gigabit router,72.0,1,0.2,14.4
8968,ca-2016-134180,2016-11-03,2016-11-07,standard class,jp-16135,julie prescott,home office,united states,philadelphia,pennsylvania,19120,east,fur-ch-10004886,furniture,chairs,bevis steel folding chairs,470.155,7,0.3,-13.433
8969,ca-2014-166730,2014-12-30,2015-01-01,first class,dd-13570,dorothy dickinson,consumer,united states,memphis,tennessee,38109,south,off-st-10002554,office supplies,storage,tennsco industrial shelving,39.128,1,0.2,-8.8038
8970,ca-2017-157469,2017-12-02,2017-12-07,standard class,es-14080,erin smith,corporate,united states,lakewood,ohio,44107,east,off-ar-10001662,office supplies,art,rogers handheld barrel pencil sharpener,19.728,9,0.2,1.7262
8971,ca-2017-157469,2017-12-02,2017-12-07,standard class,es-14080,erin smith,corporate,united states,lakewood,ohio,44107,east,tec-ph-10004531,technology,phones,at&t cl2909,151.188,2,0.4,-25.198
8972,ca-2017-122308,2017-03-24,2017-03-28,standard class,mv-17485,mark van huff,consumer,united states,new york city,new york,10011,east,fur-ch-10000665,furniture,chairs,"global airflow leather mesh back chair, black",271.764,2,0.1,60.392
8973,us-2014-149034,2014-11-19,2014-11-21,first class,rd-19900,ruben dartt,consumer,united states,philadelphia,pennsylvania,19120,east,tec-ac-10003023,technology,accessories,logitech g105 gaming keyboard,47.496,1,0.2,-1.1874
8974,ca-2017-159226,2017-04-25,2017-04-27,second class,rl-19615,rob lucas,consumer,united states,los angeles,california,90008,west,fur-bo-10004709,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",344.981,7,0.15,28.4102
8975,ca-2017-156622,2017-11-23,2017-11-26,first class,jp-15460,jennifer patt,corporate,united states,dallas,texas,75220,central,off-pa-10000477,office supplies,paper,xerox 22,36.288,7,0.2,12.7008
8976,ca-2017-156622,2017-11-23,2017-11-26,first class,jp-15460,jennifer patt,corporate,united states,dallas,texas,75220,central,off-pa-10002923,office supplies,paper,xerox 1942,78.304,2,0.2,29.364
8977,ca-2017-156622,2017-11-23,2017-11-26,first class,jp-15460,jennifer patt,corporate,united states,dallas,texas,75220,central,fur-ta-10003008,furniture,tables,"lesro round back collection coffee table, end table",127.785,1,0.3,-31.0335
8978,ca-2017-156622,2017-11-23,2017-11-26,first class,jp-15460,jennifer patt,corporate,united states,dallas,texas,75220,central,off-bi-10003707,office supplies,binders,aluminum screw posts,6.104,2,0.8,-9.156
8979,ca-2014-119529,2014-11-03,2014-11-05,second class,dm-13345,denise monton,corporate,united states,orange,new jersey,7050,east,off-bi-10000546,office supplies,binders,avery durable binders,5.76,2,0.0,2.8224
8980,ca-2015-150413,2015-10-19,2015-10-24,second class,cs-11860,cari schnelling,consumer,united states,dallas,texas,75220,central,off-bi-10000404,office supplies,binders,avery printable repositionable plastic tabs,1.72,1,0.8,-2.838
8981,ca-2014-108182,2014-02-06,2014-02-10,second class,dl-13315,delfina latchford,consumer,united states,romeoville,illinois,60441,central,off-bi-10001196,office supplies,binders,"avery flip-chart easel binder, black",8.952,2,0.8,-14.7708
8982,ca-2016-110898,2016-03-06,2016-03-12,standard class,lc-16870,lena cacioppo,consumer,united states,chicago,illinois,60623,central,off-ap-10001626,office supplies,appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",2.334,3,0.8,-6.3018
8983,ca-2016-110898,2016-03-06,2016-03-12,standard class,lc-16870,lena cacioppo,consumer,united states,chicago,illinois,60623,central,off-bi-10004656,office supplies,binders,peel & stick add-on corner pockets,1.728,4,0.8,-2.7648
8984,ca-2016-110898,2016-03-06,2016-03-12,standard class,lc-16870,lena cacioppo,consumer,united states,chicago,illinois,60623,central,fur-fu-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,159.04,5,0.6,-194.824
8985,ca-2016-110898,2016-03-06,2016-03-12,standard class,lc-16870,lena cacioppo,consumer,united states,chicago,illinois,60623,central,fur-ta-10000849,furniture,tables,bevis rectangular conference tables,145.98,2,0.5,-99.2664
8986,ca-2015-123092,2015-12-03,2015-12-07,standard class,jg-15115,jack garza,consumer,united states,jacksonville,north carolina,28540,south,fur-fu-10000222,furniture,furnishings,"seth thomas 16"" steel case clock",77.952,3,0.2,12.6672
8987,ca-2015-123092,2015-12-03,2015-12-07,standard class,jg-15115,jack garza,consumer,united states,jacksonville,north carolina,28540,south,off-bi-10001718,office supplies,binders,gbc docubind p50 personal binding machine,95.97,5,0.7,-73.577
8988,ca-2015-123092,2015-12-03,2015-12-07,standard class,jg-15115,jack garza,consumer,united states,jacksonville,north carolina,28540,south,tec-ph-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,105.584,2,0.2,9.2386
8989,ca-2015-123092,2015-12-03,2015-12-07,standard class,jg-15115,jack garza,consumer,united states,jacksonville,north carolina,28540,south,off-ar-10004078,office supplies,art,newell 312,9.344,2,0.2,1.168
8990,us-2015-128587,2015-12-24,2015-12-30,standard class,hm-14860,harry marie,corporate,united states,springfield,missouri,65807,central,fur-fu-10003026,furniture,furnishings,"eldon regeneration recycled desk accessories, black",9.68,2,0.0,3.7752
8991,us-2015-128587,2015-12-24,2015-12-30,standard class,hm-14860,harry marie,corporate,united states,springfield,missouri,65807,central,tec-co-10003763,technology,copiers,canon pc1060 personal laser copier,4899.93,7,0.0,2302.9671
8992,us-2017-139577,2017-10-01,2017-10-06,standard class,tn-21040,tanja norvell,home office,united states,san francisco,california,94110,west,tec-ac-10004708,technology,accessories,sony 32gb class 10 micro sdhc r40 memory card,104.75,5,0.0,21.9975
8993,ca-2017-159100,2017-10-16,2017-10-21,standard class,vp-21760,victoria pisteka,corporate,united states,columbia,tennessee,38401,south,tec-ac-10003499,technology,accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,18.528,2,0.2,4.4004
8994,ca-2017-159100,2017-10-16,2017-10-21,standard class,vp-21760,victoria pisteka,corporate,united states,columbia,tennessee,38401,south,fur-ta-10001950,furniture,tables,balt solid wood round tables,1875.258,7,0.4,-968.8833
8995,ca-2014-109043,2014-08-15,2014-08-17,first class,cs-12355,christine sundaresam,consumer,united states,hollywood,florida,33021,south,off-pa-10000312,office supplies,paper,xerox 1955,91.36,5,0.2,29.692
8996,ca-2014-109043,2014-08-15,2014-08-17,first class,cs-12355,christine sundaresam,consumer,united states,hollywood,florida,33021,south,off-ap-10004708,office supplies,appliances,fellowes superior 10 outlet split surge protector,152.24,5,0.2,17.127
8997,us-2017-116491,2017-11-11,2017-11-13,first class,pg-18820,patrick gardner,consumer,united states,dallas,texas,75081,central,tec-ph-10004531,technology,phones,otterbox commuter series case - iphone 5 & 5s,35.184,2,0.2,12.3144
8998,ca-2017-122763,2017-03-20,2017-03-20,same day,hg-14845,harry greene,consumer,united states,houston,texas,77041,central,off-pa-10000474,office supplies,paper,easy-staple paper,56.704,2,0.2,19.1376
8999,ca-2017-122763,2017-03-20,2017-03-20,same day,hg-14845,harry greene,consumer,united states,houston,texas,77041,central,off-pa-10002377,office supplies,paper,xerox 1916,274.064,7,0.2,102.774
9000,ca-2017-137785,2017-05-13,2017-05-17,standard class,mh-18115,mick hernandez,home office,united states,philadelphia,pennsylvania,19140,east,fur-ch-10001482,furniture,chairs,office star - mesh screen back chair with vinyl seat,458.43,5,0.3,-124.431
9001,ca-2014-133389,2014-06-22,2014-06-22,same day,tb-21280,toby braunhardt,consumer,united states,phoenix,arizona,85023,west,off-bi-10001553,office supplies,binders,spinevue locking slant-d ring binders by cardinal,8.226,3,0.7,-6.0324
9002,ca-2014-103807,2014-12-02,2014-12-09,standard class,em-13825,elizabeth moffitt,corporate,united states,sandy springs,georgia,30328,south,tec-ac-10000199,technology,accessories,kingston digital datatraveler 8gb usb 2.0,5.95,1,0.0,0.833
9003,ca-2014-103807,2014-12-02,2014-12-09,standard class,em-13825,elizabeth moffitt,corporate,united states,sandy springs,georgia,30328,south,off-pa-10002195,office supplies,paper,"rsvp cards & envelopes, blank white, 8-1/2"" x 11"", 24 cards/25 envelopes/set",15.24,3,0.0,7.1628
9004,ca-2015-102855,2015-04-05,2015-04-06,same day,jf-15415,jennifer ferguson,consumer,united states,spokane,washington,99207,west,tec-ac-10001767,technology,accessories,sandisk ultra 64 gb microsdhc class 10 memory card,239.94,6,0.0,26.3934
9005,ca-2015-102855,2015-04-05,2015-04-06,same day,jf-15415,jennifer ferguson,consumer,united states,spokane,washington,99207,west,off-ar-10002467,office supplies,art,dixon ticonderoga pencils,23.84,8,0.0,6.4368
9006,ca-2017-107825,2017-11-18,2017-11-18,same day,nb-18655,nona balk,corporate,united states,milwaukee,wisconsin,53209,central,off-st-10001321,office supplies,storage,"decoflex hanging personal folder file, blue",92.52,6,0.0,24.9804
9007,ca-2017-107825,2017-11-18,2017-11-18,same day,nb-18655,nona balk,corporate,united states,milwaukee,wisconsin,53209,central,off-st-10000777,office supplies,storage,"companion letter/legal file, black",37.76,1,0.0,10.5728
9008,ca-2017-107825,2017-11-18,2017-11-18,same day,nb-18655,nona balk,corporate,united states,milwaukee,wisconsin,53209,central,off-la-10003720,office supplies,labels,avery 487,7.38,2,0.0,3.4686
9009,ca-2017-107825,2017-11-18,2017-11-18,same day,nb-18655,nona balk,corporate,united states,milwaukee,wisconsin,53209,central,fur-fu-10000206,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",5.82,2,0.0,2.7354
9010,ca-2017-106047,2017-07-12,2017-07-18,standard class,cs-11860,cari schnelling,consumer,united states,fairfield,ohio,45014,east,off-pa-10000791,office supplies,paper,"wirebound message books, four 2 3/4 x 5 forms per page, 200 sets per book",3.816,1,0.2,1.1925
9011,ca-2017-127803,2017-05-19,2017-05-23,standard class,nd-18460,neil ducich,corporate,united states,huntsville,alabama,35810,south,off-bi-10001787,office supplies,binders,wilson jones four-pocket poly binders,26.16,4,0.0,12.8184
9012,ca-2015-137071,2015-12-20,2015-12-21,first class,ed-13885,emily ducich,home office,united states,houston,texas,77036,central,tec-ac-10004353,technology,accessories,hypercom p1300 pinpad,100.8,2,0.2,21.42
9013,ca-2016-121447,2016-02-21,2016-02-22,first class,ea-14035,erin ashbrook,corporate,united states,new york city,new york,10011,east,fur-fu-10001861,furniture,furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",135.8,7,0.0,66.542
9014,ca-2017-143084,2017-03-18,2017-03-22,standard class,bp-11050,barry pond,corporate,united states,los angeles,california,90008,west,off-ar-10002766,office supplies,art,prang drawing pencil set,13.9,5,0.0,3.753
9015,ca-2017-143084,2017-03-18,2017-03-22,standard class,bp-11050,barry pond,corporate,united states,los angeles,california,90008,west,off-en-10003072,office supplies,envelopes,peel & seel envelopes,19.4,5,0.0,9.312
9016,ca-2016-131639,2016-12-17,2016-12-23,standard class,ns-18640,noel staavos,corporate,united states,carlsbad,new mexico,88220,west,off-bi-10001636,office supplies,binders,ibico plastic and wire spiral binding combs,13.488,2,0.2,4.3836
9017,ca-2016-131639,2016-12-17,2016-12-23,standard class,ns-18640,noel staavos,corporate,united states,carlsbad,new mexico,88220,west,off-bi-10000948,office supplies,binders,"gbc laser imprintable binding system covers, desert sand",11.416,1,0.2,3.8529
9018,ca-2016-161361,2016-03-26,2016-03-28,second class,mv-17485,mark van huff,consumer,united states,pocatello,idaho,83201,west,off-pa-10001838,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",17.64,3,0.0,8.6436
9019,ca-2016-161361,2016-03-26,2016-03-28,second class,mv-17485,mark van huff,consumer,united states,pocatello,idaho,83201,west,off-bi-10002215,office supplies,binders,"wilson jones hanging view binder, white, 1""",17.04,3,0.2,5.538
9020,ca-2014-100706,2014-12-16,2014-12-18,second class,le-16810,laurel elliston,consumer,united states,springfield,virginia,22153,south,tec-ac-10001314,technology,accessories,case logic 2.4ghz wireless keyboard,99.98,2,0.0,7.9984
9021,ca-2014-100706,2014-12-16,2014-12-18,second class,le-16810,laurel elliston,consumer,united states,springfield,virginia,22153,south,fur-fu-10002268,furniture,furnishings,ultra door push plate,29.46,6,0.0,9.7218
9022,ca-2015-129525,2015-11-15,2015-11-20,standard class,vp-21760,victoria pisteka,corporate,united states,toledo,ohio,43615,east,off-bi-10002133,office supplies,binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",166.92,13,0.7,-116.844
9023,us-2016-141880,2016-08-22,2016-08-23,first class,tc-21475,tony chapman,home office,united states,fort collins,colorado,80525,west,fur-fu-10001979,furniture,furnishings,dana halogen swing-arm architect lamp,98.328,3,0.2,9.8328
9024,ca-2015-165799,2015-06-29,2015-07-02,first class,sg-20470,sheri gordon,consumer,united states,new york city,new york,10024,east,fur-ch-10001482,furniture,chairs,office star - mesh screen back chair with vinyl seat,117.882,1,0.1,1.3098
9025,ca-2016-102127,2016-06-26,2016-07-02,standard class,vp-21760,victoria pisteka,corporate,united states,new york city,new york,10035,east,tec-ac-10002018,technology,accessories,amazonbasics 3-button usb wired mouse,20.97,3,0.0,9.0171
